country,city,Year,pm25,latitude,longitude,population,wbinc16_text,Region,conc_pm25,color_pm25
Italy,Padova,2015,31.25,45.3886795,11.878612,655466,High income,Europe (HIC),25-<35,darkorange
Italy,Padova,2016,29.8501529,45.3886795,11.878612,655466,High income,Europe (HIC),25-<35,darkorange
Italy,Palermo,2015,19.16357238,38.15167,13.33139,853369,High income,Europe (HIC),15-<25,orange
Italy,Pallanza,2013,12.45454545,45.93034,8.56548,18552,High income,Europe (HIC),10-<15,yellow
Italy,Pallanza,2014,10.54847645,45.93034,8.56548,18552,High income,Europe (HIC),10-<15,yellow
Italy,Pallanza,2015,12.83667621,45.93034,8.56548,18552,High income,Europe (HIC),10-<15,yellow
Italy,Pallanza,2016,11.46610169,45.93034,8.56548,18552,High income,Europe (HIC),10-<15,yellow
Italy,Papariano,2014,12.3356008,45.79944,13.42333,18552,High income,Europe (HIC),10-<15,yellow
Italy,Papariano,2015,15.85717801,45.79944,13.42333,18552,High income,Europe (HIC),15-<25,orange
Italy,Papariano,2016,13.54070276,45.79944,13.42333,18552,High income,Europe (HIC),10-<15,yellow
Italy,Parma,2013,17.5777126,44.79097,10.33417,314188,High income,Europe (HIC),15-<25,orange
Italy,Parma,2014,17.44318181,44.79097,10.33417,314188,High income,Europe (HIC),15-<25,orange
Italy,Parma,2015,21.47091412,44.79097,10.33417,314188,High income,Europe (HIC),15-<25,orange
Italy,Parma,2016,19.56022408,44.79097,10.33417,314188,High income,Europe (HIC),15-<25,orange
Italy,Parona,2013,25.61668496,45.28111,8.75472,1987,High income,Europe (HIC),25-<35,darkorange
Italy,Parona,2014,21.34661933,45.28111,8.75472,1987,High income,Europe (HIC),15-<25,orange
Italy,Parona,2015,26.20696586,45.28111,8.75472,1987,High income,Europe (HIC),25-<35,darkorange
Italy,Parona,2016,21.62797869,45.28111,8.75472,1987,High income,Europe (HIC),15-<25,orange
Italy,Partinico,2015,15.33209818,38.03333,13.11667,31401,High income,Europe (HIC),15-<25,orange
Italy,Pavia,2013,23.54319225,45.1897225,9.155833,70808,High income,Europe (HIC),15-<25,orange
Italy,Pavia,2014,22.67735846,45.1897225,9.155833,70808,High income,Europe (HIC),15-<25,orange
Italy,Pavia,2015,23.24502926,45.1897225,9.155833,70808,High income,Europe (HIC),15-<25,orange
Italy,Pavia,2016,21.44372992,45.1897225,9.155833,70808,High income,Europe (HIC),15-<25,orange
Italy,Pedagne,2013,11.69330065,40.64583,17.96055,18552,High income,Europe (HIC),10-<15,yellow
Italy,Pedagne,2014,11.24659498,40.64583,17.96055,18552,High income,Europe (HIC),10-<15,yellow
Italy,Pedagne,2015,12.75830508,40.64583,17.96055,18552,High income,Europe (HIC),10-<15,yellow
Italy,Pedagne,2016,11.03734176,40.64583,17.96055,18552,High income,Europe (HIC),10-<15,yellow
Italy,Perugia,2013,14.23531344,43.09879667,12.39425667,160880,High income,Europe (HIC),10-<15,yellow
Italy,Perugia,2014,14.1646186,43.09879667,12.39425667,160880,High income,Europe (HIC),10-<15,yellow
Italy,Perugia,2015,17.10625613,43.09879667,12.39425667,160880,High income,Europe (HIC),15-<25,orange
Italy,Perugia,2016,14.6703058,43.09879667,12.39425667,160880,High income,Europe (HIC),10-<15,yellow
Italy,Pesaro,2014,14.67667218,43.89333,12.91889,94237,High income,Europe (HIC),10-<15,yellow
Italy,Pesaro,2015,23.24185372,43.89333,12.91889,94237,High income,Europe (HIC),15-<25,orange
Italy,Pesaro,2016,21.61645862,43.89333,12.91889,94237,High income,Europe (HIC),15-<25,orange
Italy,Pescara,2014,17.00623269,42.45824,14.21509333,364857,High income,Europe (HIC),15-<25,orange
Italy,Pescara,2015,19.03786559,42.45824,14.21509333,364857,High income,Europe (HIC),15-<25,orange
Italy,Pescara,2016,16.45197996,42.45824,14.21509333,364857,High income,Europe (HIC),15-<25,orange
Italy,Piacenza,2013,22.84705882,45.0436115,9.6812485,98831,High income,Europe (HIC),15-<25,orange
Italy,Piacenza,2014,19.40356083,45.0436115,9.6812485,98831,High income,Europe (HIC),15-<25,orange
Italy,Piacenza,2015,24.07831325,45.0436115,9.6812485,98831,High income,Europe (HIC),15-<25,orange
Italy,Piacenza,2016,20.11174785,45.0436115,9.6812485,98831,High income,Europe (HIC),15-<25,orange
Italy,Piano Di Rocchetta,2014,7.33131694,43.46806,12.95222,18552,High income,Europe (HIC),<10,green
Italy,Piano Di Rocchetta,2015,11.59483655,43.46806,12.95222,18552,High income,Europe (HIC),10-<15,yellow
Italy,Piano Di Rocchetta,2016,8.60807648,43.46806,12.95222,18552,High income,Europe (HIC),<10,green
Italy,Pioltello,2013,27.51841245,45.482778,9.3275,35066,High income,Europe (HIC),25-<35,darkorange
Italy,Pioltello,2014,22.3157039,45.482778,9.3275,35066,High income,Europe (HIC),15-<25,orange
Italy,Pioltello,2015,26.74902979,45.482778,9.3275,35066,High income,Europe (HIC),25-<35,darkorange
Italy,Pioltello,2016,23.2860403,45.482778,9.3275,35066,High income,Europe (HIC),15-<25,orange
Italy,Piombino,2013,15.61912034,42.939167,10.534167,34419,High income,Europe (HIC),15-<25,orange
Italy,Piombino,2014,14.36862656,42.939167,10.534167,34419,High income,Europe (HIC),10-<15,yellow
Italy,Piombino,2015,12.40290516,42.9355535,10.5291685,34419,High income,Europe (HIC),10-<15,yellow
Italy,Piombino,2016,11.42663958,42.9355535,10.5291685,34419,High income,Europe (HIC),10-<15,yellow
Italy,Pisa,2013,17.68145317,43.71389,10.41056,86841,High income,Europe (HIC),15-<25,orange
Italy,Pisa,2014,17.26585207,43.71389,10.41056,86841,High income,Europe (HIC),15-<25,orange
Italy,Pisa,2015,19.9264493,43.71389,10.41056,86841,High income,Europe (HIC),15-<25,orange
Italy,Pisa,2016,17.68421052,43.71389,10.41056,86841,High income,Europe (HIC),15-<25,orange
Italy,Pistoia,2013,15.52681265,43.94083,10.90528,89101,High income,Europe (HIC),15-<25,orange
Italy,Pistoia,2014,14.31159845,43.94083,10.90528,89101,High income,Europe (HIC),10-<15,yellow
Italy,Pistoia,2015,15.37630272,43.94083,10.90528,89101,High income,Europe (HIC),15-<25,orange
Italy,Pistoia,2016,13.2571259,43.94083,10.90528,89101,High income,Europe (HIC),10-<15,yellow
Italy,Poggibonsi,2013,12.20916905,43.47278,11.14194,28952,High income,Europe (HIC),10-<15,yellow
Italy,Poggibonsi,2014,10.97687861,43.47278,11.14194,28952,High income,Europe (HIC),10-<15,yellow
Italy,Poggibonsi,2015,13.27762039,43.47278,11.14194,28952,High income,Europe (HIC),10-<15,yellow
Italy,Poggibonsi,2016,11.88547486,43.47278,11.14194,28952,High income,Europe (HIC),10-<15,yellow
Italy,Polistena,2015,17.60380367,38.39986,16.07022,10742,High income,Europe (HIC),15-<25,orange
Italy,Polistena,2016,16.29330246,38.39986,16.07022,10742,High income,Europe (HIC),15-<25,orange
Italy,Ponti Sul Mincio,2013,23.98333276,45.41083,10.69194,2272,High income,Europe (HIC),15-<25,orange
Italy,Ponti Sul Mincio,2014,21.94228783,45.41083,10.69194,2272,High income,Europe (HIC),15-<25,orange
Italy,Ponti Sul Mincio,2015,27.58759173,45.41083,10.69194,2272,High income,Europe (HIC),25-<35,darkorange
Italy,Ponti Sul Mincio,2016,24.36295492,45.41083,10.69194,2272,High income,Europe (HIC),15-<25,orange
Italy,Porcia,2014,16.56282983,45.957778,12.618611,15251,High income,Europe (HIC),15-<25,orange
Italy,Porcia,2015,20.75787126,45.957778,12.618611,15251,High income,Europe (HIC),15-<25,orange
Italy,Porcia,2016,17.54304639,45.957778,12.618611,15251,High income,Europe (HIC),15-<25,orange
Italy,Pordenone,2015,18.72591436,45.96254,12.65595,50583,High income,Europe (HIC),15-<25,orange
Italy,Pordenone,2016,17.89943501,45.96254,12.65595,50583,High income,Europe (HIC),15-<25,orange
Italy,Porto Torres,2013,8.47237569,40.831389,8.405278,22391,High income,Europe (HIC),<10,green
Italy,Porto Torres,2015,9.33651685,40.831389,8.405278,22391,High income,Europe (HIC),<10,green
Italy,Porto Torres,2016,8.03231197,40.831389,8.405278,22391,High income,Europe (HIC),<10,green
Italy,Portoscuso,2013,13.26453488,39.205972,8.3880555,5236,High income,Europe (HIC),10-<15,yellow
Italy,Portoscuso,2015,17.73999999,39.203333,8.386111,5236,High income,Europe (HIC),15-<25,orange
Italy,Portoscuso,2016,15.04570587,39.203333,8.386111,5236,High income,Europe (HIC),15-<25,orange
Italy,Potenza,2015,12.8215468,40.634165,15.80111667,66777,High income,Europe (HIC),10-<15,yellow
Italy,Potenza,2016,10.87862797,40.634165,15.80111667,66777,High income,Europe (HIC),10-<15,yellow
Italy,Prato,2013,20.0340909,43.87375,11.09861,182132,High income,Europe (HIC),15-<25,orange
Italy,Prato,2014,17.51404494,43.87375,11.09861,182132,High income,Europe (HIC),15-<25,orange
Italy,Prato,2015,19.46289488,43.87375,11.09861,182132,High income,Europe (HIC),15-<25,orange
Italy,Prato,2016,17.14084335,43.87375,11.09861,182132,High income,Europe (HIC),15-<25,orange
Italy,Prese-Montone,2013,3.812796381,45.43022,7.2454,18552,High income,Europe (HIC),<10,green
Italy,Prese-Montone,2014,3.664388039,45.43022,7.2454,18552,High income,Europe (HIC),<10,green
Italy,Prese-Montone,2015,4.839384134,45.43022,7.2454,18552,High income,Europe (HIC),<10,green
Italy,Prese-Montone,2016,5.828945433,45.43022,7.2454,18552,High income,Europe (HIC),<10,green
Italy,Priolo Gargallo,2015,12.50108696,37.15778,15.18694,12167,High income,Europe (HIC),10-<15,yellow
Italy,Quartu Sant'elena,2013,21.65905432,39.232778,9.188056,69296,High income,Europe (HIC),15-<25,orange
Italy,Quartu Sant'elena,2015,17.59535636,39.232778,9.188056,69296,High income,Europe (HIC),15-<25,orange
Italy,Quartu Sant'elena,2016,15.86324728,39.232778,9.188056,69296,High income,Europe (HIC),15-<25,orange
Italy,Quattromiglia,2015,16.58731309,39.33893,16.24334,18552,High income,Europe (HIC),15-<25,orange
Italy,Quattromiglia,2016,16.77525846,39.33893,16.24334,18552,High income,Europe (HIC),15-<25,orange
Italy,Quiliano,2013,13.2274,44.293889,8.411389,7336,High income,Europe (HIC),10-<15,yellow
Italy,Quiliano,2014,11.66105849,44.293889,8.411389,7336,High income,Europe (HIC),10-<15,yellow
Italy,Quiliano,2015,13.84379104,44.293889,8.411389,7336,High income,Europe (HIC),10-<15,yellow
Italy,Quiliano,2016,12.49298342,44.293889,8.411389,7336,High income,Europe (HIC),10-<15,yellow
Italy,Rapallo,2013,18.8726114,44.351667,9.22261,29226,High income,Europe (HIC),15-<25,orange
Italy,Rapallo,2014,12.78960915,44.351667,9.22261,29226,High income,Europe (HIC),10-<15,yellow
Italy,Rapallo,2015,16.41434506,44.351667,9.22261,29226,High income,Europe (HIC),15-<25,orange
Italy,Rapallo,2016,11.95922881,44.351667,9.22261,29226,High income,Europe (HIC),10-<15,yellow
Italy,Ravenna,2013,18.55717356,44.424305,12.206113,149769,High income,Europe (HIC),15-<25,orange
Italy,Ravenna,2014,16.07365439,44.424305,12.206113,149769,High income,Europe (HIC),15-<25,orange
Italy,Ravenna,2015,19.40634005,44.424305,12.206113,149769,High income,Europe (HIC),15-<25,orange
Italy,Ravenna,2016,18.16480446,44.424305,12.206113,149769,High income,Europe (HIC),15-<25,orange
Italy,Reggio Calabria,2015,11.08911853,38.10543,15.642015,550967,High income,Europe (HIC),10-<15,yellow
Italy,Reggio Calabria,2016,10.00088956,38.10543,15.642015,550967,High income,Europe (HIC),10-<15,yellow
Italy,Reggio Emilia,2013,18.69298245,44.6952775,10.644583,343803,High income,Europe (HIC),15-<25,orange
Italy,Reggio Emilia,2014,16.89972144,44.6955555,10.64375,343803,High income,Europe (HIC),15-<25,orange
Italy,Reggio Emilia,2015,20.71468144,44.6955555,10.64375,343803,High income,Europe (HIC),15-<25,orange
Italy,Reggio Emilia,2016,18.55619596,44.6955555,10.64375,343803,High income,Europe (HIC),15-<25,orange
Italy,Revello,2015,25.84375,44.71976,7.42622,4203,High income,Europe (HIC),25-<35,darkorange
Italy,Revello,2016,24.45251396,44.71976,7.42622,4203,High income,Europe (HIC),15-<25,orange
Italy,Rezzato,2013,28.46570845,45.504722,10.313056,12933,High income,Europe (HIC),25-<35,darkorange
Italy,Rezzato,2014,25.37190824,45.504722,10.313056,12933,High income,Europe (HIC),25-<35,darkorange
Italy,Rezzato,2015,28.9600377,45.504722,10.313056,12933,High income,Europe (HIC),25-<35,darkorange
Italy,Rezzato,2016,26.78025669,45.504722,10.313056,12933,High income,Europe (HIC),25-<35,darkorange
Italy,Rieti,2013,15.30571428,42.40417,12.85833,46187,High income,Europe (HIC),15-<25,orange
Italy,Rieti,2014,13.72285714,42.40417,12.85833,46187,High income,Europe (HIC),10-<15,yellow
Italy,Rieti,2015,16.68611111,42.40417,12.85833,46187,High income,Europe (HIC),15-<25,orange
Italy,Rieti,2016,14.82739726,42.40417,12.85833,46187,High income,Europe (HIC),10-<15,yellow
Italy,Rimini,2013,19.52108433,44.05736,12.5644465,136053,High income,Europe (HIC),15-<25,orange
Italy,Rimini,2014,18.72046109,44.05736,12.5644465,136053,High income,Europe (HIC),15-<25,orange
Italy,Rimini,2015,22.79142857,44.05736,12.5644465,136053,High income,Europe (HIC),15-<25,orange
Italy,Rimini,2016,18.12034383,44.05736,12.5644465,136053,High income,Europe (HIC),15-<25,orange
Italy,Rione Riesci,2013,18.61470747,40.34627,18.09507,18552,High income,Europe (HIC),15-<25,orange
Italy,Rione Riesci,2014,17.58253314,40.34627,18.09507,18552,High income,Europe (HIC),15-<25,orange
Italy,Rione Riesci,2015,20.22827691,40.34627,18.09507,18552,High income,Europe (HIC),15-<25,orange
Italy,Rione Riesci,2016,19.93972675,40.34627,18.09507,18552,High income,Europe (HIC),15-<25,orange
Italy,Ripatransone,2016,8.883379818,42.99222,13.78472,4341,High income,Europe (HIC),<10,green
Italy,Riva Del Garda,2013,14.13813485,45.89147,10.84449,15838,High income,Europe (HIC),10-<15,yellow
Italy,Riva Del Garda,2014,12.00930915,45.89147,10.84449,15838,High income,Europe (HIC),10-<15,yellow
Italy,Riva Del Garda,2015,14.73433233,45.89147,10.84449,15838,High income,Europe (HIC),10-<15,yellow
Italy,Riva Del Garda,2016,13.93525663,45.89147,10.84449,15838,High income,Europe (HIC),10-<15,yellow
Italy,Rocca Di Neto,2015,16.22145694,39.18752,17.01034,5594,High income,Europe (HIC),15-<25,orange
Italy,Rocca Di Neto,2016,15.01750768,39.18752,17.01034,5594,High income,Europe (HIC),15-<25,orange
Italy,Roma,2013,16.99621338,41.90421383,12.49967558,2617175,High income,Europe (HIC),15-<25,orange
Italy,Roma,2014,15.70856974,41.90421383,12.49967558,2617175,High income,Europe (HIC),15-<25,orange
Italy,Roma,2015,17.95644225,41.90421383,12.49967558,2617175,High income,Europe (HIC),15-<25,orange
Italy,Roma,2016,15.173451,41.90421383,12.49967558,2617175,High income,Europe (HIC),15-<25,orange
Italy,Ronchi Dei Legionari,2014,11.8193201,45.84056,13.49833,11960,High income,Europe (HIC),10-<15,yellow
Italy,Ronchi Dei Legionari,2015,14.48672766,45.84056,13.49833,11960,High income,Europe (HIC),10-<15,yellow
Italy,Ronchi Dei Legionari,2016,12.34795918,45.84056,13.49833,11960,High income,Europe (HIC),10-<15,yellow
Italy,Rovereto,2013,15.42469879,45.89244,11.03941,37754,High income,Europe (HIC),15-<25,orange
Italy,Rovereto,2014,12.95303867,45.89244,11.03941,37754,High income,Europe (HIC),10-<15,yellow
Italy,Rovereto,2015,15.86111111,45.89244,11.03941,37754,High income,Europe (HIC),15-<25,orange
Italy,Rovereto,2016,15.00279329,45.89244,11.03941,37754,High income,Europe (HIC),15-<25,orange
Italy,Rovigo,2013,25.38888888,45.063054,11.78592367,50164,High income,Europe (HIC),25-<35,darkorange
Italy,Rovigo,2014,20.70056497,45.063054,11.78592367,50164,High income,Europe (HIC),15-<25,orange
Italy,Rovigo,2015,27.71633237,45.063054,11.78592367,50164,High income,Europe (HIC),25-<35,darkorange
Italy,Rovigo,2016,23.86225895,45.063054,11.78592367,50164,High income,Europe (HIC),15-<25,orange
Italy,Sacile,2015,22.88085557,45.95092,12.50168,19897,High income,Europe (HIC),15-<25,orange
Italy,Sacile,2016,19.68595395,45.95092,12.50168,19897,High income,Europe (HIC),15-<25,orange
Italy,Salerno,2013,22.36175731,40.67528,14.789025,413837,High income,Europe (HIC),15-<25,orange
Italy,Salerno,2014,15.20917431,40.67528,14.789025,413837,High income,Europe (HIC),15-<25,orange
Italy,Salerno,2015,17.01418262,40.68389,14.76972,413837,High income,Europe (HIC),15-<25,orange
Italy,Saliceto,2013,15.30369801,44.41223,8.16951,1382,High income,Europe (HIC),15-<25,orange
Italy,Saliceto,2014,14.43813641,44.41223,8.16951,1382,High income,Europe (HIC),10-<15,yellow
Italy,Saliceto,2015,15.37200254,44.41223,8.16951,1382,High income,Europe (HIC),15-<25,orange
Italy,Saliceto,2016,13.96830931,44.41223,8.16951,1382,High income,Europe (HIC),10-<15,yellow
Italy,San Benedetto Del Tronto,2014,18.4469591,42.94444,13.87944,46963,High income,Europe (HIC),15-<25,orange
Italy,San Benedetto Del Tronto,2015,19.71594466,42.94444,13.87944,46963,High income,Europe (HIC),15-<25,orange
Italy,San Benedetto Del Tronto,2016,16.9920569,42.94444,13.87944,46963,High income,Europe (HIC),15-<25,orange
Italy,San Bonifacio,2013,24.32049864,45.4,11.28611,20275,High income,Europe (HIC),15-<25,orange
Italy,San Bonifacio,2014,21.40689482,45.4,11.28611,20275,High income,Europe (HIC),15-<25,orange
Italy,San Bonifacio,2015,27.45243512,45.4,11.28611,20275,High income,Europe (HIC),25-<35,darkorange
Italy,San Bonifacio,2016,22.45170844,45.4,11.28611,20275,High income,Europe (HIC),15-<25,orange
Italy,San Clemente,2013,14,43.932778,12.6275,5234,High income,Europe (HIC),10-<15,yellow
Italy,San Clemente,2014,12.65517241,43.932778,12.6275,5234,High income,Europe (HIC),10-<15,yellow
Italy,San Clemente,2015,15.26836158,43.932778,12.6275,5234,High income,Europe (HIC),15-<25,orange
Italy,San Clemente,2016,12.03910614,43.932778,12.6275,5234,High income,Europe (HIC),10-<15,yellow
Italy,San Dona Di Piave,2013,25.98891966,45.630278,12.591667,40646,High income,Europe (HIC),25-<35,darkorange
Italy,San Dona Di Piave,2014,22.31955922,45.630278,12.591667,40646,High income,Europe (HIC),15-<25,orange
Italy,San Dona Di Piave,2015,23.45604395,45.630278,12.591667,40646,High income,Europe (HIC),15-<25,orange
Italy,San Dona Di Piave,2016,20.65289256,45.630278,12.591667,40646,High income,Europe (HIC),15-<25,orange
Italy,San Giovanni Al Natisone,2015,15.83309886,45.973333,13.393333,6117,High income,Europe (HIC),15-<25,orange
Italy,San Giovanni Al Natisone,2016,13.82309753,45.973333,13.393333,6117,High income,Europe (HIC),10-<15,yellow
Italy,San Giuliano Terme,2013,15.54189944,43.738889,10.401667,31103,High income,Europe (HIC),15-<25,orange
Italy,San Giuliano Terme,2014,13.70487106,43.738889,10.401667,31103,High income,Europe (HIC),10-<15,yellow
Italy,San Giuliano Terme,2015,16.96253602,43.738889,10.401667,31103,High income,Europe (HIC),15-<25,orange
Italy,San Giuliano Terme,2016,14.06145251,43.738889,10.401667,31103,High income,Europe (HIC),10-<15,yellow
Italy,San Lazzaro Di Savena,2013,16.84695451,44.47222,11.41639,31091,High income,Europe (HIC),15-<25,orange
Italy,San Lazzaro Di Savena,2014,16.09585523,44.47222,11.41639,31091,High income,Europe (HIC),15-<25,orange
Italy,San Lazzaro Di Savena,2015,19.03577634,44.47222,11.41639,31091,High income,Europe (HIC),15-<25,orange
Italy,San Lazzaro Di Savena,2016,17.0378688,44.47222,11.41639,31091,High income,Europe (HIC),15-<25,orange
Italy,San Martino In Trignano,2013,17.72727272,42.743333,12.666389,18552,High income,Europe (HIC),15-<25,orange
Italy,San Martino In Trignano,2014,16.71022727,42.743333,12.666389,18552,High income,Europe (HIC),15-<25,orange
Italy,San Martino In Trignano,2015,24.09210526,42.743333,12.666389,18552,High income,Europe (HIC),15-<25,orange
Italy,San Martino In Trignano,2016,20.8800289,42.743333,12.666389,18552,High income,Europe (HIC),15-<25,orange
Italy,San Pancrazio Salentino,2013,16.43976784,40.42333,17.84639,10289,High income,Europe (HIC),15-<25,orange
Italy,San Pancrazio Salentino,2014,15.46618547,40.42333,17.84639,10289,High income,Europe (HIC),15-<25,orange
Italy,San Pancrazio Salentino,2015,16.51893028,40.42333,17.84639,10289,High income,Europe (HIC),15-<25,orange
Italy,San Pancrazio Salentino,2016,16.27066374,40.42333,17.84639,10289,High income,Europe (HIC),15-<25,orange
Italy,San Pietro Vernotico,2013,15.78968907,40.48556,18.00556,13974,High income,Europe (HIC),15-<25,orange
Italy,San Pietro Vernotico,2014,14.67324907,40.48556,18.00556,13974,High income,Europe (HIC),10-<15,yellow
Italy,San Pietro Vernotico,2015,16.30713924,40.48556,18.00556,13974,High income,Europe (HIC),15-<25,orange
Italy,San Pietro Vernotico,2016,15.69199718,40.48556,18.00556,13974,High income,Europe (HIC),15-<25,orange
Italy,San Rocco,2013,20.83102493,44.873056,10.663889,3464,High income,Europe (HIC),15-<25,orange
Italy,San Rocco,2014,19.0169014,44.873056,10.663889,3464,High income,Europe (HIC),15-<25,orange
Italy,San Rocco,2015,23.01719197,44.873056,10.663889,3464,High income,Europe (HIC),15-<25,orange
Italy,San Rocco,2016,19.93502824,44.873056,10.663889,3464,High income,Europe (HIC),15-<25,orange
Italy,San Severo,2013,11.7446875,41.63083,15.38667,54906,High income,Europe (HIC),10-<15,yellow
Italy,San Severo,2014,11.42292899,41.63083,15.38667,54906,High income,Europe (HIC),10-<15,yellow
Italy,San Severo,2015,13.39169434,41.63083,15.38667,54906,High income,Europe (HIC),10-<15,yellow
Italy,San Severo,2016,10.4958909,41.63083,15.38667,54906,High income,Europe (HIC),10-<15,yellow
Italy,Sannazzaro De' Burgondi,2014,19.0138825,45.10167,8.90556,5644,High income,Europe (HIC),15-<25,orange
Italy,Sannazzaro De' Burgondi,2015,26.54536529,45.10167,8.90556,5644,High income,Europe (HIC),25-<35,darkorange
Italy,Sannazzaro De' Burgondi,2016,20.75398376,45.10167,8.90556,5644,High income,Europe (HIC),15-<25,orange
Italy,Santa Croce Sull'arno,2013,18.10492983,43.713056,10.771667,14061,High income,Europe (HIC),15-<25,orange
Italy,Santa Croce Sull'arno,2014,18.25669702,43.713056,10.771667,14061,High income,Europe (HIC),15-<25,orange
Italy,Santa Croce Sull'arno,2015,19.74488875,43.713056,10.771667,14061,High income,Europe (HIC),15-<25,orange
Italy,Santa Croce Sull'arno,2016,17.92268337,43.713056,10.771667,14061,High income,Europe (HIC),15-<25,orange
Italy,Santa Giusta,2013,11.66029028,39.885278,8.605278,4811,High income,Europe (HIC),10-<15,yellow
Italy,Santa Giusta,2015,9.089397995,39.885278,8.605278,4811,High income,Europe (HIC),<10,green
Italy,Santa Giusta,2016,14.88920297,39.885278,8.605278,4811,High income,Europe (HIC),10-<15,yellow
Italy,Santo Stefano Di Magra,2013,14.0413427,44.154722,9.918611,8790,High income,Europe (HIC),10-<15,yellow
Italy,Santo Stefano Di Magra,2014,13.03902882,44.154722,9.918611,8790,High income,Europe (HIC),10-<15,yellow
Italy,Santo Stefano Di Magra,2015,14.33458373,44.154722,9.918611,8790,High income,Europe (HIC),10-<15,yellow
Italy,Santo Stefano Di Magra,2016,12.81288249,44.154722,9.918611,8790,High income,Europe (HIC),10-<15,yellow
Italy,Sarezzo,2013,21.21832953,45.655,10.20083,13469,High income,Europe (HIC),15-<25,orange
Italy,Sarezzo,2014,20.49876402,45.655,10.20083,13469,High income,Europe (HIC),15-<25,orange
Italy,Sarezzo,2015,21.745434,45.655,10.20083,13469,High income,Europe (HIC),15-<25,orange
Italy,Sarezzo,2016,18.85099863,45.655,10.20083,13469,High income,Europe (HIC),15-<25,orange
Italy,Saronno,2013,22.37495786,45.626944,9.024167,38598,High income,Europe (HIC),15-<25,orange
Italy,Saronno,2014,21.61985296,45.626944,9.024167,38598,High income,Europe (HIC),15-<25,orange
Italy,Saronno,2015,24.72136862,45.626944,9.024167,38598,High income,Europe (HIC),15-<25,orange
Italy,Saronno,2016,22.08079096,45.626944,9.024167,38598,High income,Europe (HIC),15-<25,orange
Italy,Sarroch,2013,10.00556521,39.066667,9.008889,5198,High income,Europe (HIC),10-<15,yellow
Italy,Sarroch,2015,12.46886627,39.066667,9.008889,5198,High income,Europe (HIC),10-<15,yellow
Italy,Sarroch,2016,11.37011363,39.066667,9.008889,5198,High income,Europe (HIC),10-<15,yellow
Italy,Sarzana,2015,16.43662279,44.11094,9.95503,21829,High income,Europe (HIC),15-<25,orange
Italy,Sarzana,2016,14.13867603,44.11094,9.95503,21829,High income,Europe (HIC),10-<15,yellow
Italy,Sassari,2013,7.84502923,40.717362,8.5637505,127059,High income,Europe (HIC),<10,green
Italy,Sassari,2014,13.70285382,40.71028,8.55139,127059,High income,Europe (HIC),10-<15,yellow
Italy,Sassari,2015,6.48638888,40.717362,8.5637505,127059,High income,Europe (HIC),<10,green
Italy,Sassari,2016,5.70588235,40.717362,8.5637505,127059,High income,Europe (HIC),<10,green
Italy,Sassuolo,2013,17.39571492,44.53944,10.79139,39885,High income,Europe (HIC),15-<25,orange
Italy,Sassuolo,2014,13.26869806,44.53944,10.79139,39885,High income,Europe (HIC),10-<15,yellow
Italy,Sassuolo,2015,18.09620991,44.53944,10.79139,39885,High income,Europe (HIC),15-<25,orange
Italy,Sassuolo,2016,16.8034188,44.53944,10.79139,39885,High income,Europe (HIC),15-<25,orange
Italy,Savignano Sul Rubicone,2013,16.91525423,44.095833,12.4025,17521,High income,Europe (HIC),15-<25,orange
Italy,Savignano Sul Rubicone,2014,15.47206703,44.095833,12.4025,17521,High income,Europe (HIC),15-<25,orange
Italy,Savignano Sul Rubicone,2015,19.53428571,44.095833,12.4025,17521,High income,Europe (HIC),15-<25,orange
Italy,Savignano Sul Rubicone,2016,16.36311239,44.095833,12.4025,17521,High income,Europe (HIC),15-<25,orange
Italy,Savona,2013,12.97164132,44.313704,8.478611333,60794,High income,Europe (HIC),10-<15,yellow
Italy,Savona,2014,12.63125,44.313704,8.478611333,60794,High income,Europe (HIC),10-<15,yellow
Italy,Savona,2015,15.11541437,44.313704,8.478611333,60794,High income,Europe (HIC),15-<25,orange
Italy,Savona,2016,14.43666045,44.313704,8.478611333,60794,High income,Europe (HIC),10-<15,yellow
Italy,Scandicci,2013,16.45945056,43.75694,11.19278,49765,High income,Europe (HIC),15-<25,orange
Italy,Scandicci,2014,13.76323347,43.75694,11.19278,49765,High income,Europe (HIC),10-<15,yellow
Italy,Scandicci,2015,15.76901027,43.75694,11.19278,49765,High income,Europe (HIC),15-<25,orange
Italy,Scandicci,2016,14.39619587,43.75694,11.19278,49765,High income,Europe (HIC),10-<15,yellow
Italy,Schio,2013,16.94936545,45.714444,11.368611,39131,High income,Europe (HIC),15-<25,orange
Italy,Schio,2014,15.37727468,45.714444,11.368611,39131,High income,Europe (HIC),15-<25,orange
Italy,Schio,2015,18.31907633,45.714444,11.368611,39131,High income,Europe (HIC),15-<25,orange
Italy,Schio,2016,16.58568644,45.714444,11.368611,39131,High income,Europe (HIC),15-<25,orange
Italy,Schivenoglia,2013,26.68263473,44.99694,11.07083,1240,High income,Europe (HIC),25-<35,darkorange
Italy,Schivenoglia,2014,23.81075877,44.99694,11.07083,1240,High income,Europe (HIC),15-<25,orange
Italy,Schivenoglia,2015,26.95149603,44.99694,11.07083,1240,High income,Europe (HIC),25-<35,darkorange
Italy,Schivenoglia,2016,22.22848962,44.99694,11.07083,1240,High income,Europe (HIC),15-<25,orange
